Image,Cell,Segmentation,WrongObject,ManualScoreMcam,ConfidenceMcam,ManualScoreOther,ConfidenceOther,ManualScoreFactin,ConfidenceFactin,SameSideOther,SameSideFactin,imgNameV1,Object,DateAcquired,ExposureCh1,PowerCh1,ExposureCh2,PowerCh2,ExposureCh3,PowerCh3,DAPI,FITC,TxRedCy5,Experiment,Replicate,Coverslip,Condition,Normalization
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_1343_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001_Img_Cell_2_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001.nd2_2,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_449_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_002_Img_Cell_2_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_002.nd2_2,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov2,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_898_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002_Img_Cell_28_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2_28,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2,80thPctlNoClose_1338_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008_Img_Cell_34_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2_34,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_485_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005_Img_Cell_23_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2_23,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_1131_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002_Img_Cell_15_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2_15,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_169_Img.png,NA,NA,OneEnd,2,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_002_Img_Cell_32_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_002.nd2_32,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov1,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_007.nd2,80thPctlNoClose_581_Img.png,NA,Yes - Factin,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_007_Img_Cell_30_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_007.nd2_30,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_731_Img.png,NA,NA,OneEnd,2,OneEnd,3,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_003_Img_Cell_30_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_003.nd2_30,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov2,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_1058_Img.png,NA,NA,OneEnd,2,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_004_Img_Cell_10_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_004.nd2_10,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov1,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_669_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004_Img_Cell_15_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S1_004.nd2_15,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov1,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_1559_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002_Img_Cell_26_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2_26,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_1160_Img.png,NA,Yes,OneEnd,2,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005_Img_Cell_28_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005.nd2_28,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004.nd2,80thPctlNoClose_400_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004_Img_Cell_22_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004.nd2_22,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov2,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_008.nd2,80thPctlNoClose_92_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_008_Img_Cell_10_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_008.nd2_10,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov1,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004.nd2,80thPctlNoClose_271_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004_Img_Cell_4_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_004.nd2_4,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov2,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_007.nd2,80thPctlNoClose_117_Img.png,NA,Yes - Factin,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_007_Img_Cell_3_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_007.nd2_3,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_1685_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002_Img_Cell_23_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_002.nd2_23,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_968_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005_Img_Cell_11_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_005.nd2_11,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_460_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002_Img_Cell_39_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2_39,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_637_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_003_Img_Cell_28_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_003.nd2_28,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_1319_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005_Img_Cell_11_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2_11,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_1588_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005_Img_Cell_13_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2_13,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2,80thPctlNoClose_233_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008_Img_Cell_9_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2_9,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_47_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006_Img_Cell_6_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2_6,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_900_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001_Img_Cell_20_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_001.nd2_20,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov2,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_45_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001_Img_Cell_23_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001.nd2_23,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov1,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_1579_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005_Img_Cell_34_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_005.nd2_34,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_25_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001_Img_Cell_28_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_001.nd2_28,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2,80thPctlNoClose_325_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008_Img_Cell_21_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2_21,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2,80thPctlNoClose_910_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008_Img_Cell_36_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_008.nd2_36,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_224_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_31_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_31,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov1,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_413_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_002_Img_Cell_18_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S2_002.nd2_18,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov2,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_763_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002_Img_Cell_25_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2_25,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_1204_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001_Img_Cell_12_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S1_001.nd2_12,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov1,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_1299_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_004_Img_Cell_9_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_004.nd2_9,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_006.nd2,80thPctlNoClose_384_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_006_Img_Cell_28_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_006.nd2_28,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_1208_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_003_Img_Cell_37_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_003.nd2_37,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_006.nd2,80thPctlNoClose_658_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_006_Img_Cell_25_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_MSN594-100_Ph405-150_60X_S2_006.nd2_25,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2,20220919_KKGK3_StainMCAM-MSN-Factin_Rep2_Cov2,KKGK3_StainMCAM-MSN-Factin,
20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_1686_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002_Img_Cell_24_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_pERM594-100_Ph405-150_60X_S2_002.nd2_24,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2,20220919_KKGK3_StainMCAM-pERM-Factin_Rep2_Cov2,KKGK3_StainMCAM-pERM-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_1457_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006_Img_Cell_33_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2_33,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_1223_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006_Img_Cell_34_80thPctlNoClose.png,20220923_KKGK3_MCAM488-100_EZR594-100_Ph405-150_60X_S1_006.nd2_34,09/23/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220919_Exp2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2,20220919_KKGK3_StainMCAM-EZR-Factin_Rep2_Cov1,KKGK3_StainMCAM-EZR-Factin,
