Image,Cell,Segmentation,WrongObject,ManualScoreMcam,ConfidenceMcam,ManualScoreOther,ConfidenceOther,ManualScoreFactin,ConfidenceFactin,SameSideOther,SameSideFactin,imgNameV1,Object,DateAcquired,ExposureCh1,PowerCh1,ExposureCh2,PowerCh2,ExposureCh3,PowerCh3,DAPI,FITC,TxRedCy5,Experiment,Replicate,Coverslip,Condition,Normalization
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c3573_Img.png,NA,Yes - Other,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_25_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_25,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c629_Img.png,NA,NA,OneEnd,2,OneEnd,3,OneEnd,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_37_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_37,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c1499_Img.png,NA,NA,OneEnd,2,OneEnd,2,None,1,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_16_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_16,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c1323_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_18_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_18,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c1217_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_15_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_15,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c6010_Img.png,Bad,NA,NA,NA,NA,NA,NA,NA,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_1_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_1,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c5669_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_8_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_8,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c3694_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_13_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_13,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c5135_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_32_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_32,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c768_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_5_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_5,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c778_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_21_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_21,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c639_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_4_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_4,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c4949_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_28_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_28,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c5323_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_29_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_29,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c3668_Img.png,NA,NA,BothEnds,2,BothEnds,2,OneEnd,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_39_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_39,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c5598_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_17_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_17,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_c5524_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001_Img_Cell_23_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_001.nd2_23,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c230_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_40_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_40,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c7545_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_10_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_10,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c854_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_19_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_19,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c3423_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_4_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_4,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c6774_Img.png,NA,Yes - Factin,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_48_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_48,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c5563_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_13_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_13,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c862_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_6_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_6,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c6923_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_46_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_46,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c1056_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_39_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_39,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c1927_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_2_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_2,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c1474_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_33_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_33,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c240_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_18_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_18,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c2461_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,1,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_43_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_43,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c1909_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_15_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_15,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c6318_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,No,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_21_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_21,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c4444_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_5_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_5,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c6005_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_14_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_14,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c3917_Img.png,NA,Yes - Factin,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_9_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_9,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c3328_Img.png,NA,Yes - Factin,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_25_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_25,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c3646_Img.png,NA,NA,None,2,None,2,None,1,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_17_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_17,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c4213_Img.png,NA,NA,OneEnd,3,OneEnd,3,None,1,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_35_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_35,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c1972_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_28_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_28,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c5002_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_34_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_34,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c4249_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_45_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_45,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_c3597_Img.png,NA,NA,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002_Img_Cell_47_80thPctlNoClose.png,20220915_EricR23_MCAM488-100_MSN594-100_Ph405-150_60X_S1_002.nd2_47,09/15/0202,0.1,50,0.1,50,0.15,50,3,1,2,20220911_Exp1,20220911_Naive_StainMCAM-MSN-Factin_Rep1,20220911_Naive_StainMCAM-MSN-Factin_Rep1_Cov1,Naive_StainMCAM-MSN-Factin,Control
